PC1,PC2,PC3,PC4,PC5,KMcluster
-0.01690741490333264,0.010930487701003569,0.004006950553869673,0.0011761483532814715,0.019382437690411477,6
-0.013789117253161388,-0.006612057626502205,-0.0006158633214364971,-0.005115711010771583,0.007131369741180818,1
-0.00818229386353863,-0.022034042465247147,-0.0019916800286302007,0.004811214467517149,-0.004421429508569793,2
0.048848072977858766,-0.006561486051202948,-0.00357325431897881,-0.003266839024413315,-0.004605703631440177,4
0.04731622754841122,-0.007183311904458008,-0.004692543567642056,-0.005202250320121302,-0.0036300918021116286,4
-0.008896060738730236,-0.00706477661994001,0.001478056546243683,-0.006057240527792596,0.006163818602005173,1
-0.0014745058685645485,-0.004931244969654163,0.003133313026262824,-0.00800601745212195,0.00482477222910963,1
-0.013031198533453334,0.018151172675066583,0.0027175510433275875,-0.00531647107929379,0.0028822230142676727,5
-0.0015520463215082088,-0.0024448465421071115,-0.00624494718124413,-0.005193119719200773,0.00025633685741757565,1
-0.011676036173806461,-0.025723900623801265,-0.008723916146779117,0.0043820657980906995,-0.001163269743882297,2
-0.008480324102316835,0.00549992173549126,-0.0060626552630996715,-0.004517591394488642,-0.0019126201271071261,5
-0.004612502106104298,-0.0035484255938989565,-0.005651031694377343,-0.004808421628437235,-0.0016005355906179484,1
-0.013317948782618369,0.006750168046896594,-0.005939222123347066,-0.0032522321137301836,0.0018390009011169702,5
-0.004188722913096321,0.006761450954897199,-0.006691673457702486,-0.0011437435148497505,-0.007081056673348133,5
0.06614229996943122,0.019514812964021595,-0.0023619447275565935,-0.0004920050003915358,-0.0071418042114423375,3
0.05004785230484216,0.007813292917012975,0.003717935890202256,-0.006019887505655969,-0.0009436366396705844,4
-0.012812723607524145,-0.010909651171588887,-0.012885874960635533,-0.002466496647144491,0.0041868492020447675,2
-0.015917675170244668,0.007294950260780562,-0.010386918387688541,-0.0007416354682395226,0.001865475994264175,5
-0.012340183959326864,-0.0249678466640022,-0.01012679956308932,0.004438014594957867,-0.0005321535031542157,2
-0.01059650624556733,0.0005680173959330565,-0.0012082246251381632,-0.006534456248947489,0.0053299213988434535,1
-0.0018628004063003778,0.005891122768421583,0.0011487726188186649,-0.008234129520856445,0.0036462432802090933,1
-0.0073580247793264605,-0.02547897185216194,-0.014306792682816122,-0.00022625679683913126,0.0017067260306374906,2
-0.008957367912322834,0.005320094965087555,0.015438435380900348,-0.007779967489165451,0.008102185251376837,1
-0.007353058743243801,-0.016985614835867986,-0.009513655043007914,-0.001461024810751077,-0.001350580679450674,2
-0.008460762476575234,-0.011761363242428586,0.010369895967292972,0.004539566331388879,-0.003687713490188027,1
-0.0030391256411948695,0.0047970852684656035,0.01122614496489556,-0.008987263168989765,0.009428623519619515,1
0.00024507274333185287,0.010685535614197758,0.007783049665851741,-0.007420586817385885,-0.0004945264655111355,1
-0.017147790771639443,-0.010511453307050077,-0.006210749729182809,0.0015654011232128203,-0.0018079359053064647,2
-0.012034300916160298,0.00439293815434944,-0.009146531075593864,-0.0015679239701894894,-0.004375595881909137,5
-0.014911669448221228,0.012799334964272751,0.0027139934395575727,-0.0031754900802417603,-0.0003682922803699357,5
-0.002227365435702328,0.017438727801618398,-0.011520181009783234,-0.0033160920370245194,-0.007702668512525855,5
-0.010837340430025853,0.007150305047895732,-0.0019796595921513028,-0.005878603640940628,0.0026451294202864276,5
-0.0010273548778692387,0.012605421692759938,-0.004203542332007529,-0.003656870350940589,-0.0029970859644324974,5
0.0022877498513936448,0.0007272570923569343,0.0064172409137744895,-0.009417258564878215,0.005918451124237057,1
0.012146273643782676,0.004307885947233972,0.006536251940413821,-0.010793330036571198,0.006035359906117876,4
-0.016432497729655618,0.011154182175975382,-0.004950794948034173,-0.004119671146938961,0.0017595014564193757,5
-0.000817794816166895,-0.021202646969373247,-0.01091025825844567,0.0030089223706625994,-0.0029940410927671596,2
0.005918755912351508,0.02694987672535351,-0.002759913972693057,-0.004756705786511289,-0.003811727084358427,5
-0.013479905139776595,0.018420448415676575,0.010529485268861853,0.007536980868842472,0.03561464311073606,6
0.01118878369921126,-0.005626756817165343,-0.0009273074004107173,-0.007306284717083177,0.0005699892239697342,4
-0.013075630744799003,-0.007800803634125598,-0.004780495702375987,-0.003217498307604247,0.006331530624578309,1
-0.010248305262123406,-0.02154488761879889,-0.005114856786485478,0.00268390698674541,0.0017423761160269792,2
-0.011575652191424734,-0.012235600492287954,0.03147665209083212,0.019685963751387883,-0.017050715414247446,8
-0.016765033009233165,0.008675859164333761,-0.002992360855845032,-0.0035259281130993803,0.0033483668986107116,5
-0.01709710322078111,0.027408712367284916,-0.006767062306238304,0.00022503218557922677,-0.003571532573425196,5
-0.015272526132665559,0.0028895598916828286,0.021409056789026035,-0.0017932255828215535,0.007282620812183636,1
0.019951303206095325,0.009031193294283198,0.008422942353200045,-0.011594580897799266,0.005496579383745315,4
-0.01534168963601434,0.01198493978398971,0.005453755617604298,-0.0017396677933814474,0.004634422865790518,5
-0.013159622147489367,0.016944425924775162,0.0005762577856610013,-0.0052069254985799545,0.0013393640290507408,5
-0.00043150037139589936,-0.03105880780362604,-0.01863814099076253,0.002204192072709504,-0.0016277129180760097,2
-0.009563137343793177,-0.02113505285010091,-0.0190308247814469,0.0008695556855869647,-0.0002625284250598532,2
-0.020782506881320165,0.02318576968185604,-0.0078070159117048215,0.0030513423831743367,-0.0041200754159894555,5
-0.019538082803007843,0.011762449491152922,-0.010780889123108596,0.0003583579848198718,0.002065361579521674,5
0.004006135344027934,-0.034146073711132006,-0.019908628328727807,0.006893485141782151,-0.006796135682852182,2
0.002252621580644106,-0.002673463710482878,0.017910693011945502,-0.0036054346139524243,0.0005575495273408816,1
-0.006331523455995312,-0.03382543121902157,-0.026760436101550468,0.005697438278449072,-0.0017848654907740163,2
-0.00386512042625836,-0.006900014856947608,-0.008153037845125884,-0.002532402200904191,0.0022864634448608273,1
-1.2014012232859315e-05,-0.02224490534652029,0.0024130277001000117,0.007608860837739057,-0.010550239936796187,2
-0.005660761717136922,-0.020818329307929064,0.020577892481574316,0.015927471862284336,-0.017719997969450525,8
0.004793373801121627,-0.006939397639448993,0.011406371266557153,-0.0017246248296746345,-0.004207213164002403,1
-0.021974584990009274,0.04730222039726482,-0.016333524315121167,0.010934701213461514,-0.012575438426492518,7
-0.015612421268172543,0.0219185752133133,0.003850129888087824,-0.003030190455649679,0.0037592886867495547,5
-0.012272976824204956,0.012324509253461362,0.00013057350585969925,-0.0025266249935956787,-0.0015793496421189139,5
0.017022478160273587,-0.008805352343001017,0.009115371203416798,-0.0009629529058021447,-0.0070234900948157476,4
0.003117432063646343,-0.017418985329798468,0.0053946757431404275,0.0030118368103823384,-0.008139867684205437,1
0.04723684888332973,0.0039362090627967665,0.013805719805203105,-0.0024644129982974317,-0.0069918849814294675,4
-0.0024784468097214735,-0.009035171048628454,-0.00120917325035551,-0.006942060726676922,0.004028834097897637,1
-0.01464231540347753,-0.022961605328685956,-0.010858638743986609,0.001629203384597575,0.004400659293805752,2
-0.008827107916685641,0.008075464755555567,0.005086086124003411,-0.004799260805469712,0.002073848771548734,5
0.005201179600784182,0.0014232255501588817,0.0023103372067143513,-0.005675279188944154,-0.0003492222021095004,1
-0.022789346069026918,0.042088070405620244,-0.022909800608503283,0.012444120886461267,-0.009128192783269389,7
-0.01819949022379195,0.01269718691976806,0.0036089434583149904,-0.0048181023385678,0.009603713210697203,5
-0.005859096745292309,-0.003170524646095038,0.02883492600355013,0.0048904602523737765,-0.004661133109738755,8
-0.020624659990121284,0.03147673475106542,-0.00861168289015843,0.003450339111049951,0.001393152997539395,7
-0.0022074947251312406,0.0017258446936842772,0.007566392555942894,-0.009710951211179345,0.00793372624171986,1
-0.008091990670117932,0.0004245810296471719,0.012176689341845294,-0.007706873444372963,0.006515240143737298,1
0.0019652978885972942,-0.004677714901508242,0.016669555268764475,-0.0031228269758948094,-0.0010108013482597695,1
0.10376639482536006,0.012342826497203842,-0.0007360324297539766,0.0107955979575867,0.0006381753571951618,3
-0.019744268418044986,0.028102607337497344,-0.002175082153366906,-0.0002900949978799136,3.872919879201646e-05,5
-0.004673101019972656,-0.010068965588865747,0.000186082970176456,-0.005025508831049471,0.002857586514408297,1
0.009682659338182829,-0.008574412550770133,0.0008265214990870657,-0.005332928738882326,-0.0004738065850573679,4
-0.0025577257458701715,0.008069459584735546,-0.0007229749865340537,-0.0075406143885811405,0.0005175430983863252,5
0.0021668161716610055,0.0020882357030448905,0.019894833881420368,-0.0036073272461622087,-0.001378193437096592,1
0.0017928174844073998,-0.011683614771658966,0.008166944623892914,0.001620247012332867,-0.006539362152073164,1
0.016908464195577354,0.006713022299693781,0.010162464000794548,-0.01166383122556071,0.007392198943939325,4
0.008738519940716206,0.016852260699638914,0.0007460556174498417,-0.00792396566247176,-0.0021950583405937595,5
-0.0064398962629988515,-0.02800612667385417,-0.018263252896196434,0.002318735553249897,-0.0014355730868827116,2
0.025191079650915056,0.00036373368780455705,0.006202777033255401,-0.008682061699258075,0.003918729534746161,4
0.016076507012676225,-0.007417657641278153,0.00761202452578534,-0.002546873372410004,-0.0059399387911645025,4
0.013246688817227369,0.0003840321045719632,0.01347986584631987,-0.008382544087501647,0.0007230462028462094,4
-0.0034427377859264146,-0.030170120027181353,-0.01504925377771153,0.004651661750462329,-0.0034322674707793718,2
-0.001577026511959694,-0.01056072112732793,-0.002030147174783902,-0.00744187004072217,0.0038511398372521413,1
9.324543011105472e-05,0.00038634470367942023,0.008357038226166515,-0.007977856431480482,0.009685028408844469,1
0.011734414655345797,-0.026131370659879017,-0.011948764269208123,0.0039046535564786614,-0.006889097609050248,2
-0.013722200586605489,0.011874487763993462,0.005075223376735929,-0.004207502992800065,0.0070191972312715085,5
-0.013321734215222548,0.010358743889821644,0.00036971002668783975,-0.005561806180208048,0.0022099326884413547,5
-0.022186254412721502,0.047529727450670474,-0.01572665554190153,0.012434216950901385,-0.011788181248402651,7
0.0026638889573084453,0.016980618970449897,0.009194662776143428,-0.00018548855763502646,0.027441804669448438,6
-0.021052623188343635,0.03241623485238491,-0.00841727886539136,0.0023583131935147887,-0.0013564957952966112,7
-0.00908765203746158,-0.003823105421273087,0.0007170715821998475,-0.005145398144049087,0.004668249619419283,1
0.028091779178669365,0.02624782511927051,-0.004813149622998016,-0.0043773635370314085,-0.010192370138630355,4
0.09505651591214358,0.008700181940424852,-0.0012972414258292852,0.005962204479516214,-0.00030197444517641114,3
0.00019397522348192414,0.0070536506282594036,0.014146369445685862,-0.0094994667104105,0.009844232723420358,1
-0.012745012435674418,0.027977512897944333,-0.004419492960617795,-0.000701519474533227,-0.004863261867571671,5
0.019926062329972287,-0.0010558995973185266,0.0017909650672966776,-0.009073560386940889,0.004402711603318498,4
-0.013391785523643271,0.0202801888649925,-0.005089118148575963,-0.0032334728224748697,-0.0020865005058647228,5
0.005361501256132585,0.010090084677031584,0.008061910934209968,-0.009756957756125043,0.004699021092602496,1
0.09046029143335134,0.009959091988395858,0.0005777543088073757,0.004641631713835221,-0.0007976729491735799,3
0.10059370020082808,0.008487671599836329,-0.004120787187189039,0.01046907927864542,-0.0006396454249595004,3
0.015736065076150302,-0.01477086560407166,-0.005716677847475357,-0.004212971589959471,-0.0026302388092005174,4
-0.006903867593016452,-0.0015043758608921443,0.021819557012902096,0.002811312488252504,-0.004701163634394243,1
-0.004963387052707305,-0.004022910057489411,-0.006745704193005285,-0.003272811681181863,-0.002710922966262282,1
-0.018650162888543702,0.04058041085566066,-0.02032373967346476,0.013668809598819491,-0.015754975235895332,7
-0.00523992440589659,-0.006840681904874721,-0.00033575284541504275,-0.0051783735698432715,0.002484629307866046,1
-0.0004698791402019294,-0.010224388486335181,-0.01730945005408626,-0.0017262607949582267,-0.004007313353388431,2
-0.019970255628983538,0.009935645232290315,-0.010708966283257638,9.64024208488053e-05,0.003198360413591391,5
-0.012379732631672889,-0.022426595108592958,-0.011671299205333044,0.003616486820330721,-0.0015376948987710528,2
-0.022079279768830545,0.0546383229351653,-0.022289821179828744,0.020465844054249484,-0.018327600202488272,7
-0.0058408369219708845,-0.011839322777254274,-0.004664644888193358,-0.0063021864969777085,0.005004868640510048,1
-0.006300434881398905,-0.0022065502347115946,0.027323981938851723,0.004172660744865686,-0.007203269574953517,8
-0.007195860853836899,-0.011116398313086365,0.01593756078359791,0.002936474037161135,-0.003908823091899352,1
-0.014101371880203458,0.00947316308892787,0.00963077808846428,-0.005618428597514244,0.009201688980607012,1
-0.01257197750868982,-0.014434475730242353,-0.006563197245117855,0.00025608926228290956,0.007404908407542344,2
-0.006619944840097345,-0.00791929850716066,0.02744946876347295,0.008807692334658728,-0.01197085447987525,8
-0.008736291906566359,0.0074467187917975994,-6.71302873980456e-06,-0.004699083001709451,-0.0016215052390619099,5
-0.0018027579789155663,0.021410765392708114,0.00015913607152068693,-0.005384117221660534,-0.0017332562808037605,5
-0.01495342824493723,-0.014631068598922442,0.031092454444748428,0.020219335712077385,-0.017059151755423038,8
-0.008132521340461638,0.020587855893602548,0.00353220238611655,-0.005580464920934781,0.003332491178067201,5
0.0767191384485477,0.0019825917444734184,-0.0028478195710115194,0.004291109027834937,-0.0037990151894279913,3
0.009898023289691533,-0.002930742264367619,0.021221864517196518,-3.819629163335689e-05,-0.007787030891359098,1
-0.0024581065022223157,-0.002068330459398261,-0.0004532497755831971,-0.008040555208947392,0.003842045507205897,1
-0.0075710395730764326,-0.007380728607649234,0.025841838648339496,0.006774063017626048,-0.010113035713238183,8
-0.007552160575639445,-0.012362667385303738,-0.011239024028128201,-0.0031324143840028187,0.0005300800965199114,2
-0.005675044645467464,-0.0010505974744708343,-0.0010828654177627115,-0.006635125434578912,0.005248300377930116,1
0.016880830778280977,0.003002486508346974,0.0065796832042822875,-0.009072525088009726,-0.0005578289467692079,4
-0.004171738181604667,0.0009754479849464987,0.022619716176286515,0.006633615451279029,0.01369300333334759,9
0.09300557614178565,0.012359925773928367,0.0009183177103796045,0.007310993730573807,0.00017227698831009927,3
-0.0032663843864484637,0.006319283119065073,0.010403088303461698,-0.010361766082544265,0.011036015837040771,1
-0.009687756835826648,-0.014956217978853017,-0.0057712762601231675,-0.0051152146135725095,0.006233690946436197,2
-0.01594205386373626,-0.013728800634053785,0.02942541086607057,0.01678798535416222,-0.01446917857693216,8
-0.017758329289771294,-0.015088307174098054,0.019696302434233866,0.011422003995254342,-0.009948292695918159,8
0.03626003134101209,0.0033835358992003305,0.005948722764548683,-0.010513130177487565,0.0009443170625372227,4
0.0035824568792508964,-0.0024379175208710446,0.010010090655780334,-0.005639104419579611,0.0006362746780318561,1
-0.016833879895521646,0.014614950866730026,0.01413506725038092,-0.0012086071848442707,0.01182066661798547,6
-0.01787361540230214,-0.04507027473626708,-0.03197352872326523,0.019448546477036418,-0.0010616600666719204,2
-0.006875721427047679,-0.015848869087395398,-0.00895288609999287,-0.0034712892986255104,0.005233608459929498,2
0.01204156389088157,0.0077101367276868294,0.010769462547525943,-0.009420136997444494,0.0013236629616576751,4
0.012023979817192906,-0.01296833946470946,-0.018953007243089525,-0.003932295079188896,-0.003337559790422763,4
-0.008444330266823001,-0.012014354906835993,0.013465505446414531,0.0029391953153877345,-0.005343805478747257,1
-0.009593409716801294,0.01707499200166806,-0.0023657657474777335,-0.00529228561543406,0.001437592072648735,5
-0.004622465725412135,0.005093723659794079,0.0001478397954491125,-0.0022368427561980414,-0.004555534272981807,5
-0.009828825968237503,0.033605581569310664,-0.006851583387900569,0.0008473279964620957,-0.008683384174747228,7
-0.017497133197760122,-0.01799967437022414,0.03389509452247695,0.02794185659976741,-0.02203571133765596,8
-0.011160482718897113,0.005923270480080737,0.008006066090975426,-0.005671480039643323,0.004419273943175587,1
-0.011757710325867164,0.02629495399227355,0.0001004115114825556,-0.0026107703291245077,0.00010207813188568619,5
0.08375318455086765,0.010128300633834672,0.0012750485908147493,0.003918088896593787,-0.0008086268480515678,3
0.002000378251885952,-0.016210192451112212,-0.0031368791126905474,-0.000863691121370462,-0.002550555057740921,2
-0.015393920514375724,-0.023010595700219537,-0.018948085737156468,0.0030084501994052243,0.0014227442891525412,2
-0.01683593383015333,0.013779727634718901,0.010257962433783125,-0.0010192555332327014,0.012689749913690552,6
-0.014929472534554305,0.008160331408169784,0.01138426904435602,-0.004785942976475142,0.004557766384429964,5
-0.012994288658629487,-0.03178346650425553,-0.02129656694434179,0.007824786575060031,0.00043846966005655025,2
0.023056223500337408,-0.005418688864057627,0.0023977338481712715,-0.006292622596618543,-0.002051759886911128,4
0.006128346754164951,0.0165111056632564,-0.0058983148993982555,-0.005527283218100004,-0.007195757036703175,5
-0.0033907716191546693,-0.00896368596166201,-0.005328319077753273,-0.0062704251717657375,0.0031118883488994355,1
0.0005676194049479455,-0.008563453691125359,0.003963522356723809,-0.004947151367644992,0.0009094705721483915,1
-0.012608810696665518,-0.0018823687886873241,0.03944847400129567,0.01829872221223868,-0.017585790209229152,8
-0.010324742248631173,-0.005089765928833741,-0.004216239849275328,-0.002243093433773539,-0.0002576001923542612,1
-0.01061199008242386,0.02509599207235974,-0.007168937069355826,0.002501412282109604,-0.009349244129581121,5
-0.01753711292511772,0.040728020563899604,-0.014421374411629294,0.006442656550144207,-0.00971790519537528,7
0.018937844358895232,-0.008217631066431695,0.0020951828761137385,-0.006408095823913138,-0.0018160105599530373,4
-0.012228393204157693,-0.014268070015530607,-0.003068141344854384,-0.002759486033317076,0.0035519701771659874,2
-0.004883557408183908,-0.012401670118953921,-0.0010089857418316647,-0.0036507169622648555,0.001171072938438727,1
-0.004261916253624854,0.02367493189588158,0.003054489083314516,-0.002801763801034203,-0.003956056470609617,5
0.003617293406265798,-0.012701581536876382,0.001080666936227414,-0.004434701327627396,-0.0008931511607108029,1
-0.014085810903162596,-0.011631231581650772,0.023655091071979772,0.011728759554886264,-0.010649003948621893,8
0.004601967660681071,0.0071040680226296315,0.008898728693322963,-0.010934181094696379,0.008977523988605983,1
-0.011780283105041676,0.012888745516643598,-0.016184371039132273,-0.0016386881046389769,-0.006625576969353591,5
-0.01178543845875322,0.009447430823346033,0.008086408452903378,-0.00694105377995307,0.007297056016183045,1
-0.001939475900348043,-0.007472603443522031,0.0013606908900500076,-0.006401689777450766,0.004401041222607963,1
0.007167586205398422,0.020955877845941943,-0.0029871957769808935,-0.005951246050262285,-0.004970484299139617,5
-0.01845332586163541,0.012190241494884738,0.003745096408297043,-0.0015223956191022746,-0.0003593452002257248,5
-0.003459796901282339,0.005475615939743161,0.0030101262136072358,-0.007475333343959699,0.0034921056996295285,1
-0.015037849130170533,0.0047968485742974545,-0.013246576234174705,0.0021937972284198455,-0.005772421263424746,5
-0.01741903557265371,-0.006885367985965456,-0.00047540498428955613,-0.0016124038334522934,0.0033881048204031147,1
-0.008784363670489265,-0.00879051893521948,0.0016316661014063333,-0.005046968446104937,0.005655580983730614,1
0.01897909617103866,-0.005483416106938972,-0.0005757602620316424,-0.008410622985935225,0.0011851116755939046,4
-0.016438246157932684,-0.008157641544278008,0.0038174985651925693,-0.002569168491271452,0.006978405527941397,1
0.02631857680586453,-0.011356725878989444,-0.015937800306829703,-0.004707895521666397,-0.004315060485698447,4
-0.022009832260890677,0.04086128490354434,-0.014966539614449235,0.010445971146780902,-0.00581648769508457,7
-0.010236549435151884,0.015261536738418926,0.008966445199231598,-0.006714943320667189,0.013059587831576127,6
-0.015595774296192473,0.01693560563152166,-0.0035865887610772975,-0.001901481773780159,0.0032347805795371973,5
-0.013007774570152751,0.004336130518225764,-0.003228281541386704,-0.00469187516560879,0.0016545941239699113,5
-0.02130755628024551,0.027927846970184435,-0.009910944644096817,0.005674178669262297,-0.004684717092492869,7
-0.017092173251680172,0.008603963451332271,0.0008242518460330143,0.0011641528922545774,0.01949527901411168,6
-0.014315844253914129,0.015005759893728281,0.012195295197681956,0.003620403875329322,0.031143358739816367,6
-0.002060534433794833,-0.011820702278239904,0.004771160059754897,-0.0030394593238917997,-0.0018674037522626319,1
-0.02085646802623787,-0.006337406788728708,-0.019616507947091643,0.00718523686858343,-0.006025169210943936,2
-0.014454557079651846,-0.016118139374737914,0.0010433727902908053,0.0019741567998729434,-0.00017434141388951031,2
-0.011246718436880396,-0.025250441107414492,-0.013864040440119619,0.003580302166405142,-0.0010672793512929908,2
-0.017061738746507394,0.014610839156062936,0.006064342066640873,-0.005116696239818979,0.007847719888587014,5
-0.004882059234927746,0.00509437651913417,-0.000284112787151667,-0.007702350760312255,0.0025234277572284635,1
-0.015064690747840292,0.011330205102770207,0.013082896334217331,-0.005295423010760151,0.020803690157303812,6
0.050479228485950545,-0.014135697062714751,-0.014767684854792048,-0.0003755620137332161,-0.005113662580833826,4
-0.01822255746812965,-0.02255171330759935,0.01431245639248129,0.015980450801408013,-0.011859814260032072,8
0.015708316512252574,-0.021007740927610336,-0.008066376802490704,-0.0009622619116775993,-0.006033743847437549,4
0.00036816324589939906,0.013661706962208012,0.011411831028740547,-0.004838820244541427,0.020603102593556903,6
-0.0008718473518540518,0.009219193183416614,-0.008592071886953932,-0.0015428713384764427,-0.002931693736639276,5
-0.017398444941584,0.017795832165994244,0.0068609410490226685,-0.004656617503714823,0.009544851360573519,5
-0.015344619958207238,-0.004301962668078801,-0.006664556624816434,-0.003431443253078626,0.006121008282226018,1
-0.011699839789294716,-0.00669931496981774,0.008286172940053977,-0.00349030071592156,0.003102741018677468,1
-0.016589568239073083,-0.03639903237874067,-0.02495629809754262,0.012831802472653902,-0.0016230796634044374,2
-0.007450447691751822,0.014180811016862105,0.00022164134049694142,-0.0024159441744954187,-0.005689894714097916,5
-0.007363288368563328,0.0005835516456185922,0.01091840889309486,-0.008440676712816264,0.006783254936645191,1
-0.002824840087373475,0.0028155191215767012,0.01064982870266056,-0.009583233137384663,0.00736683951831829,1
0.10089201510525755,0.009325919332116761,-0.003150993170208629,0.009868942064688512,-0.0003339097366192914,3
-0.005538047609565276,0.015415061778113786,0.003559903744429402,-0.00714503878289778,0.0009606918676451496,5
-0.014422621891940627,0.003735705700560116,-0.0008591738837412952,-0.0046636954383613505,0.002703281103613033,5
0.09239985652814138,0.011634691911103672,0.0009485242936829528,0.006161843595825777,-0.000338057992601425,3
-0.0026912705124321596,0.010148764917301283,-0.0038197010302733533,-0.003118651318503169,-0.007751353970190828,5
-0.013457888946615239,-0.011468623644201793,0.0001718269163598229,-0.003970955512988754,0.004524316892243932,1
-0.013872079817178409,-0.0029223958233006225,0.01585547789944669,0.0013400706576168694,-0.0035722698695004112,1
-0.017230444161954763,-0.016222507356494005,0.00010068704277749073,0.0006577710053321143,0.002346220484966163,2
-0.00908576144536843,-0.007970809252653659,-0.001228527377783124,-0.005944659603409084,0.005083322597012694,1
-0.01154839733591526,-0.000549696543605416,0.003989375806053926,-0.006394008977886601,0.007529536932417404,1
-0.007254789753711176,-0.007880713570385745,0.00023694519703160177,-0.006576557411181473,0.005323233308842313,1
-0.012253554858867274,-0.001571261920870716,0.00502453585477587,-0.008183876869479734,0.010288892927410528,1
0.019117916375135692,0.006743020915880883,0.008327384215305456,-0.011611285771877202,0.006531026063555059,4
-0.00967184326640891,-0.030187753212182516,-0.026436670744455614,0.006988456733395328,0.0032363203516483177,2
-0.006426943470916561,-0.03459830493920402,-0.020829134049450963,0.007939419158307877,-0.0032790655555604144,2
-0.005207343638213543,-0.004552751335081259,0.0017833964021593191,-0.008004838757446914,0.00680251826338289,1
-0.00770552196830299,-0.01023242339001597,0.0014617958606195304,-0.0020821063991676323,0.0027935359081740327,1
0.01570545661730426,-0.0027980631898899128,-0.00645519433489567,-0.007517841472246301,-0.00046092393345078413,4
-0.010831486619600088,-0.016090567738874167,-0.002750499683808419,-0.000912498715034705,0.0012994931467136769,2
-0.010030219173911012,-0.005173838479446123,0.003995842977499124,-0.006499599034375908,0.006891441740238413,1
-0.007117758808026704,-0.01852128605225026,0.014326208577896344,0.01086025902444397,-0.01295119484436692,8
-0.014706099207677608,-0.021285676431007813,-0.00554843426327881,0.0025755678577203817,0.0057425972345408,2
-0.00958035885887653,0.011060867627209085,-0.006955757472071508,0.00044075342647185116,-0.008183066034939323,5
0.002736858816638439,0.001062808057274728,0.00793589198520445,-0.009319250304572377,0.006835061205573711,1
-0.0077318415623906225,-0.042991428929742,-0.025452627164275748,0.015504279545152518,-0.005568390326176746,2
0.07469783295074438,0.0039448501181857994,-0.002092993543647231,0.0013834505152500252,-0.002720144614074082,3
-0.014371848841726561,0.014374887545340317,0.00347621925030284,-0.0028951720618310608,0.007881564113798234,6
-0.005891396208639095,-0.01565451934575358,-0.005383544621982106,-0.0014786575964149983,0.002047933990166704,2
-0.008895047492939198,-0.006985253513087446,0.0017385077302585752,-0.005047874200957573,0.009656904788906021,9
-0.007166549072780681,-0.013020460450980006,0.002103926516082098,-0.0008214105858627579,-0.0006541526651043563,1
0.02909219280812568,0.017729222422794687,-0.011375204918195695,0.1374875925448547,0.08000422206498167,0
